accident_key,time_key,location_key,weather_key,road_key,severity,num_vehicles,num_casualties,speed_limit
43631,84,1,1,6,2,2,2,30
43632,115,1,1,16,2,1,1,30
43633,37,1,1,13,3,2,4,60
43634,79,1,8,2,3,2,2,60
43635,131,1,1,15,3,2,1,30
43636,123,1,1,2,3,2,4,30
43637,100,2,1,13,3,3,1,60
43638,81,1,2,2,2,2,2,60
43639,2,2,1,47,3,2,1,30
43640,74,1,1,2,3,1,1,40
43641,25,2,1,16,3,2,2,40
43642,10,1,3,9,3,2,1,50
43643,91,1,1,13,3,1,1,50
43644,136,1,7,9,3,2,1,30
43645,105,2,1,9,3,3,3,30
43646,105,1,1,7,3,5,1,30
43647,104,2,3,38,3,2,1,30
43648,29,1,1,3,3,1,1,30
43649,8,2,2,2,3,2,1,30
43650,51,1,1,2,3,1,1,30
43651,39,1,1,2,3,5,1,40
43652,139,1,1,2,3,2,4,60
43653,4,1,1,6,3,2,3,30
43654,127,1,4,2,3,1,2,40
43655,111,1,1,7,3,2,1,30
43656,111,2,1,25,3,1,2,30
43657,78,1,1,10,3,1,1,70
43658,4,2,1,2,3,1,1,30
43659,81,1,1,9,3,2,1,60
43660,65,2,1,25,2,3,2,30
43661,22,1,6,9,2,2,2,30
43662,63,2,2,3,3,3,1,30
43663,21,1,2,14,3,3,1,40
43664,118,1,1,2,3,1,1,70
43665,163,1,1,2,3,2,1,70
43666,157,2,6,9,3,2,1,60
43667,98,1,1,28,3,2,4,30
43668,12,1,1,2,3,1,1,30
43669,89,1,1,7,3,2,1,70
43670,88,1,1,41,3,2,1,50
43671,53,1,2,13,3,2,1,30
43672,28,2,1,2,3,2,1,30
43673,50,1,1,2,3,4,1,30
43674,123,2,1,5,3,2,1,30
43675,9,2,5,7,3,1,2,20
43676,30,2,3,2,2,1,1,50
43677,62,2,1,13,3,2,1,30
43678,39,1,1,6,3,1,3,30
43679,89,2,1,13,3,5,1,30
43680,97,1,1,2,3,3,1,30
43681,91,1,8,7,3,2,3,20
43682,66,2,8,9,2,1,1,30
43683,82,1,3,6,3,2,1,30
43684,44,1,4,14,3,2,1,20
43685,64,2,6,9,2,1,1,30
43686,112,1,1,6,3,1,1,30
43687,60,2,2,4,3,2,2,30
43688,116,1,1,2,3,3,4,50
43689,93,1,5,3,3,2,3,50
43690,139,1,1,2,3,2,1,70
43691,29,1,5,3,2,2,1,30
43692,18,2,1,13,3,1,1,70
43693,78,1,1,6,3,2,4,50
43694,127,2,1,9,1,2,5,50
43695,35,1,2,2,3,2,2,50
43696,167,1,1,11,3,5,4,30
43697,131,2,1,9,3,1,1,30
43698,35,1,1,2,3,2,3,40
43699,50,1,1,13,2,2,3,40
43700,25,1,1,9,3,4,1,30
43701,87,1,1,2,2,1,1,30
43702,77,2,7,23,3,1,1,30
43703,20,1,8,2,3,1,2,30
43704,152,2,8,2,3,4,1,30
43705,122,1,5,2,2,2,1,30
43706,103,1,1,3,3,1,1,30
43707,90,2,1,2,3,3,3,30
43708,122,2,1,7,3,3,1,50
43709,141,1,1,7,3,5,1,30
43710,141,2,5,7,3,1,1,30
43711,68,1,1,7,3,1,1,30
43712,19,1,1,9,3,1,1,30
43713,94,2,1,41,1,2,3,60
43714,13,2,1,9,1,4,1,30
43715,162,1,1,9,3,2,1,30
43716,142,1,6,7,3,3,2,30
43717,97,1,3,9,3,1,2,70
43718,87,1,1,11,3,4,1,30
43719,133,1,6,25,3,5,3,60
43720,48,2,8,2,3,2,3,30
43721,87,1,1,13,3,3,1,30
43722,17,1,1,7,3,1,1,30
43723,95,1,1,10,3,2,2,50
43724,111,1,1,2,3,2,1,70
43725,83,1,5,25,3,2,3,50
43726,105,1,1,2,3,1,3,70
43727,97,1,1,9,3,2,1,30
43728,86,2,1,10,3,2,1,40
43729,19,1,2,9,3,2,1,30
43730,106,1,3,25,3,3,1,30
43731,131,2,6,10,3,1,1,50
43732,56,1,2,3,3,4,3,40
43733,91,2,1,3,1,2,2,60
43734,134,1,1,7,3,3,1,70
43735,116,1,1,32,3,4,1,40
43736,52,1,1,3,3,3,1,30
43737,90,2,1,4,3,1,2,30
43738,142,2,1,2,3,3,1,60
43739,42,2,8,10,3,2,1,30
43740,13,1,1,7,2,2,1,30
43741,109,1,1,17,3,4,1,30
43742,9,1,1,7,3,3,1,30
43743,25,2,5,2,3,1,1,30
43744,129,1,2,2,3,2,1,30
43745,136,2,1,9,3,1,1,20
43746,31,2,1,13,3,3,3,40
43747,125,1,1,9,3,2,1,60
43748,21,2,3,2,3,2,3,30
43749,121,1,1,2,3,1,1,40
43750,63,2,7,11,3,2,1,30
43751,50,2,1,9,3,2,3,30
43752,14,1,2,24,3,2,1,30
43753,6,1,1,9,3,2,3,30
43754,87,2,1,25,3,4,2,30
43755,56,1,1,16,3,2,1,30
43756,23,2,1,7,2,1,1,30
43757,30,2,2,9,3,2,1,40
43758,79,1,1,2,3,2,1,30
43759,93,1,1,2,3,2,2,30
43760,89,1,1,3,3,2,1,20
43761,82,2,1,2,3,1,1,30
43762,8,2,5,2,3,2,1,30
43763,66,1,1,2,3,1,3,30
43764,30,2,2,7,3,2,1,20
43765,161,1,2,2,3,1,2,60
43766,122,1,3,2,3,2,1,50
43767,13,2,1,3,3,2,1,30
43768,72,1,3,2,3,2,4,50
43769,13,2,3,2,3,2,1,30
43770,48,1,2,10,3,2,1,70
43771,38,2,1,11,3,2,1,60
43772,137,1,5,2,3,3,1,30
43773,85,2,1,2,3,2,1,30
43774,82,2,2,25,3,2,1,30
43775,91,1,2,25,3,1,1,30
43776,37,1,1,20,3,2,1,60
43777,3,2,1,2,3,1,1,40
43778,75,1,1,3,3,3,1,40
43779,56,1,2,17,3,1,1,30
43780,60,2,1,18,1,1,1,70
43781,58,1,1,16,3,1,1,30
43782,56,1,2,9,2,2,2,40
43783,40,2,2,7,2,2,1,30
43784,1,1,1,2,3,1,2,30
43785,89,1,1,16,3,1,1,30
43786,9,1,1,2,3,3,1,30
43787,85,2,3,10,3,1,2,40
43788,83,1,1,3,3,2,2,30
43789,141,2,1,2,3,2,1,50
43790,54,1,4,6,3,3,1,60
43791,32,2,1,2,1,1,1,60
43792,66,2,1,9,2,1,2,30
43793,25,2,8,9,2,1,2,30
43794,24,2,6,2,3,1,3,30
43795,115,1,2,9,3,3,4,30
43796,150,2,1,2,3,2,1,30
43797,30,2,1,3,3,2,4,70
43798,19,1,1,8,3,2,1,30
43799,117,1,2,13,3,1,1,30
43800,98,1,1,2,3,3,1,50
43801,44,2,1,2,2,1,2,30
43802,56,1,6,2,3,4,1,30
43803,74,1,1,7,3,2,2,20
43804,83,2,1,2,3,2,1,30
43805,54,1,5,7,1,1,5,20
43806,124,2,1,2,3,2,2,40
43807,20,1,1,9,3,2,2,60
43808,111,2,1,2,3,3,1,30
43809,45,1,1,2,3,2,1,40
43810,65,1,1,25,2,1,2,30
43811,43,2,1,7,2,3,2,60
43812,31,1,6,9,3,1,1,30
43813,28,2,5,14,3,2,1,30
43814,77,1,1,9,3,2,4,40
43815,90,1,1,3,3,1,1,40
43816,53,1,1,6,3,1,1,30
43817,4,1,7,14,3,1,1,20
43818,12,1,1,9,3,2,1,40
43819,10,1,1,2,3,1,1,50
43820,6,1,2,33,3,2,3,30
43821,120,1,5,5,3,1,1,30
43822,61,1,1,2,3,2,4,50
43823,81,1,1,13,3,5,2,60
43824,63,1,1,12,3,2,3,40
43825,79,1,1,2,2,1,1,70
43826,21,1,1,9,3,1,3,40
43827,45,2,1,9,3,2,2,40
43828,34,2,3,9,2,1,1,30
43829,3,2,2,6,3,2,2,30
43830,164,1,1,7,3,2,1,30
43831,21,1,1,13,3,2,1,30
43832,90,2,1,17,3,3,2,60
43833,93,1,2,16,3,1,1,60
43834,5,1,1,3,3,2,1,30
43835,30,2,1,9,2,2,1,60
43836,91,1,7,9,3,1,1,30
43837,4,2,2,25,3,2,2,30
43838,15,1,1,13,2,1,1,30
43839,30,1,1,42,2,1,2,30
43840,127,1,3,10,3,5,1,30
43841,157,1,8,9,3,1,1,30
43842,136,1,5,9,2,2,2,70
43843,121,1,2,8,3,1,2,30
43844,32,2,1,3,3,1,2,50
43845,1,1,3,2,3,2,1,30
43846,37,2,4,7,3,2,1,30
43847,83,1,1,6,3,1,1,30
43848,21,1,1,13,2,3,2,60
43849,23,2,1,32,1,2,2,20
43850,22,1,1,22,3,1,2,30
43851,110,2,8,2,3,2,1,30
43852,19,1,1,16,3,2,1,30
43853,61,1,2,2,3,1,2,60
43854,79,2,6,9,3,2,1,30
43855,87,2,1,5,3,2,1,60
43856,72,1,1,13,3,2,1,30
43857,89,2,1,22,3,2,1,20
43858,97,1,2,17,3,2,1,20
43859,77,1,1,2,3,1,3,40
43860,9,1,1,2,3,2,1,40
43861,33,1,1,9,3,2,1,30
43862,87,1,2,2,3,1,1,30
43863,108,1,1,9,3,5,1,40
43864,38,1,5,2,2,1,1,30
43865,72,1,7,2,2,2,1,30
43866,42,1,1,9,3,2,2,50
43867,145,2,1,9,3,1,2,30
43868,71,2,1,14,3,1,1,20
43869,155,2,1,3,3,1,1,30
43870,139,2,2,16,3,2,1,30
43871,22,1,1,40,3,2,1,30
43872,88,1,1,3,3,1,1,30
43873,15,1,3,7,2,3,2,40
43874,19,1,1,3,3,1,1,30
43875,22,2,1,7,3,2,2,70
43876,52,1,2,23,3,2,2,60
43877,76,1,1,25,3,2,3,60
43878,79,1,1,17,3,1,1,30
43879,20,1,2,2,2,1,1,30
43880,122,1,5,2,3,2,2,30
43881,13,1,2,9,3,4,1,70
43882,43,1,1,9,3,2,1,30
43883,138,1,1,2,3,2,2,30
43884,103,2,3,9,3,1,1,60
43885,78,1,1,5,3,1,1,30
43886,116,2,3,7,1,2,2,60
43887,7,1,6,6,3,2,1,60
43888,20,2,1,2,3,1,1,60
43889,2,1,6,2,3,2,1,60
43890,112,2,1,11,3,3,1,30
43891,110,2,1,7,3,3,3,60
43892,139,1,1,16,3,2,4,30
43893,123,2,2,9,3,2,3,70
43894,22,2,1,11,3,2,1,20
43895,141,2,1,2,1,3,1,40
43896,24,1,1,11,3,2,1,30
43897,105,1,1,11,3,4,2,70
43898,84,1,8,25,3,1,1,30
43899,41,2,1,3,3,2,1,30
43900,4,1,1,6,3,2,1,60
43901,84,1,1,2,3,1,1,50
43902,78,2,7,2,1,3,1,60
43903,128,1,1,5,3,1,2,60
43904,5,2,1,13,2,1,1,60
43905,69,1,1,11,3,2,1,60
43906,145,2,8,8,3,1,3,40
43907,35,1,1,2,3,2,1,30
43908,119,1,5,2,3,3,1,30
43909,85,1,8,3,2,1,2,30
43910,23,1,1,2,3,2,1,30
43911,85,1,1,9,3,1,2,40
43912,32,1,1,7,3,2,2,40
43913,95,1,1,13,3,1,2,40
43914,17,1,1,7,3,2,1,50
43915,68,1,7,25,2,2,2,70
43916,49,2,1,7,3,1,1,30
43917,37,1,5,9,3,1,1,30
43918,42,1,1,11,3,1,2,30
43919,94,1,2,2,3,2,3,30
43920,56,2,1,2,2,1,1,60
43921,109,2,1,2,3,2,3,30
43922,11,2,1,7,3,1,1,30
43923,139,2,1,2,3,1,1,30
43924,86,1,1,7,3,1,1,30
43925,44,1,1,15,3,3,3,50
43926,139,1,8,11,3,2,1,50
43927,17,1,1,15,2,1,1,30
43928,13,1,1,17,3,1,1,20
43929,64,1,2,2,3,2,1,50
43930,106,2,2,13,3,4,1,50
43931,53,1,1,9,3,5,3,60
43932,139,1,1,2,3,2,2,30
43933,56,2,1,2,3,2,1,40
43934,2,2,1,2,2,2,2,30
43935,52,1,3,9,3,2,2,30
43936,118,2,3,2,3,4,3,30
43937,67,1,1,11,3,2,2,50
43938,4,1,5,2,3,1,1,30
43939,63,2,1,3,3,1,2,60
43940,103,1,1,17,3,5,2,30
43941,80,1,1,3,3,2,1,70
43942,45,1,1,3,3,1,1,30
43943,65,1,1,2,3,2,1,30
43944,41,2,2,16,3,4,1,40
43945,14,1,2,2,3,1,1,40
43946,66,2,1,13,3,2,1,30
43947,155,1,1,2,2,2,3,60
43948,105,2,5,2,3,2,1,60
43949,86,2,1,2,3,2,2,50
43950,90,2,1,2,3,2,1,20
43951,20,1,3,5,3,1,1,20
43952,45,2,3,2,3,1,1,40
43953,44,2,1,7,3,2,1,30
43954,53,1,1,2,3,2,3,30
43955,13,1,7,9,2,3,1,30
43956,104,2,1,42,3,2,2,50
43957,146,1,1,25,3,2,1,70
43958,84,2,1,11,3,3,1,40
43959,42,1,1,9,3,1,1,30
43960,72,1,1,2,3,1,1,30
43961,89,1,2,13,2,5,1,70
43962,68,1,1,15,3,2,1,30
43963,23,2,1,2,3,3,1,30
43964,65,1,1,7,3,2,1,40
43965,113,1,1,2,3,2,1,70
43966,7,1,1,7,3,3,1,30
43967,64,1,1,2,3,1,1,30
43968,54,1,1,9,2,2,1,30
43969,136,2,1,11,3,1,1,30
43970,72,1,2,9,3,2,1,60
43971,88,1,1,6,3,2,1,60
43972,106,2,1,13,3,2,2,30
43973,45,2,1,9,3,1,3,30
43974,10,1,1,26,3,3,1,30
43975,95,1,1,6,3,2,1,30
43976,83,1,1,13,3,1,1,70
43977,74,2,1,2,3,2,1,70
43978,78,2,6,9,2,2,1,60
43979,13,1,2,14,3,2,2,30
43980,64,2,1,7,2,2,1,30
43981,43,2,2,2,3,2,1,60
43982,25,1,1,9,3,2,1,30
43983,40,2,1,9,3,2,1,30
43984,30,1,1,2,2,2,2,20
43985,4,2,4,7,3,3,2,30
43986,103,2,1,12,3,2,3,30
43987,133,1,1,2,3,2,2,30
43988,95,1,1,5,3,1,3,60
43989,3,1,1,9,3,2,1,20
43990,30,1,1,13,3,5,1,30
43991,42,2,1,2,3,3,1,30
43992,155,1,2,9,2,2,1,60
43993,22,2,1,9,3,2,1,30
43994,136,1,4,2,3,4,1,40
43995,116,2,2,17,3,2,1,60
43996,5,2,1,18,2,5,1,30
43997,62,1,3,3,3,2,2,30
43998,49,1,1,26,3,2,1,40
43999,142,2,1,8,3,3,4,30
44000,21,1,1,2,3,2,1,50
44001,111,1,1,2,3,2,1,60
44002,126,2,1,47,2,4,1,30
44003,128,1,8,22,3,2,1,60
44004,162,1,1,7,3,2,1,30
44005,3,2,1,7,3,1,1,20
44006,21,1,1,2,3,2,1,30
44007,159,2,1,7,3,2,3,20
44008,114,1,1,7,3,2,1,30
44009,103,1,6,19,3,5,2,30
44010,145,1,1,7,3,2,2,60
44011,13,1,6,11,2,3,1,40
44012,70,1,1,2,3,2,1,30
44013,105,2,1,25,2,2,2,40
44014,113,1,4,3,3,2,1,40
44015,155,1,2,32,3,1,2,30
44016,64,1,7,13,3,3,1,30
44017,41,2,1,9,3,2,1,30
44018,38,2,8,9,3,1,1,30
44019,64,2,1,2,3,1,1,30
44020,143,2,1,3,3,1,1,30
44021,97,1,1,17,3,2,1,60
44022,106,2,7,9,3,2,4,50
44023,22,2,1,2,3,2,1,30
44024,123,2,3,13,3,1,1,30
44025,91,1,1,17,2,1,3,30
44026,103,2,5,2,3,3,1,70
44027,65,1,8,14,3,1,4,30
44028,100,2,1,2,3,2,1,30
44029,139,1,8,33,3,2,3,30
44030,13,1,5,3,3,1,1,60
44031,9,1,1,9,3,1,1,30
44032,34,1,1,2,3,2,1,30
44033,121,2,1,2,3,4,2,30
44034,118,1,1,2,2,2,2,30
44035,68,2,1,9,3,2,1,60
44036,43,1,1,9,3,3,2,30
44037,48,1,2,7,3,2,2,50
44038,83,1,1,9,3,3,4,30
44039,62,1,1,3,3,3,1,30
44040,33,2,1,25,3,1,1,20
44041,100,1,5,2,3,3,2,60
44042,123,1,1,2,3,1,1,30
44043,67,1,1,25,3,2,4,60
44044,142,2,1,14,3,2,1,30
44045,97,1,2,26,3,2,1,30
44046,100,1,1,4,3,1,2,20
44047,88,1,7,2,3,2,2,30
44048,38,2,6,2,3,3,1,40
44049,54,2,1,8,3,5,1,30
44050,109,1,1,2,3,2,1,70
44051,10,1,1,9,3,3,3,30
44052,19,2,1,9,3,2,1,30
44053,128,1,1,16,3,2,2,40
44054,67,1,1,9,3,2,2,30
44055,42,1,1,25,3,2,2,60
44056,81,1,1,2,3,1,3,30
44057,18,1,1,2,2,1,1,60
44058,95,1,1,2,3,3,1,60
44059,115,2,2,4,3,2,1,30
44060,89,1,1,2,3,2,1,50
44061,8,2,8,2,3,2,1,30
44062,31,1,1,2,3,1,1,30
44063,45,2,1,9,3,1,2,30
44064,119,1,1,2,3,2,1,70
44065,119,1,3,2,3,4,1,30
44066,103,2,1,3,2,2,3,30
44067,82,1,1,42,1,1,4,30
44068,129,2,1,7,2,2,3,30
44069,44,2,2,2,3,2,3,50
44070,128,1,8,2,2,2,1,30
44071,116,1,6,2,2,1,1,50
44072,2,1,1,2,2,3,2,30
44073,141,2,1,13,3,5,1,30
44074,53,2,1,2,3,1,2,30
44075,65,1,8,2,3,2,1,30
44076,47,1,2,2,3,2,4,60
44077,8,2,1,25,3,2,1,50
44078,112,1,1,2,2,2,1,30
44079,32,1,1,9,3,1,1,40
44080,131,1,1,13,3,2,1,30
44081,22,1,1,18,3,2,1,30
44082,85,2,1,2,3,2,1,50
44083,116,1,1,8,3,5,1,30
44084,109,1,1,2,3,4,1,60
44085,61,2,1,9,3,2,1,70
44086,90,2,6,7,3,5,1,40
44087,10,1,1,2,3,3,2,40
44088,54,2,1,2,3,1,3,70
44089,38,2,1,2,3,1,2,70
44090,19,2,8,17,3,2,2,30
44091,9,1,2,22,3,1,1,30
44092,89,1,1,2,3,1,2,70
44093,4,2,4,2,3,2,3,60
44094,76,2,1,5,3,2,1,30
44095,72,1,1,9,3,5,2,60
44096,93,1,1,7,3,2,1,30
44097,9,2,2,24,3,2,1,60
44098,106,2,1,13,2,2,1,50
44099,112,2,1,6,2,1,1,50
44100,4,1,1,9,3,2,3,50
44101,78,1,1,7,3,5,1,30
44102,116,1,1,17,1,2,1,40
44103,39,2,1,9,2,2,2,30
44104,86,1,1,10,3,2,1,30
44105,28,2,1,2,3,2,1,30
44106,67,2,2,9,3,2,1,30
44107,37,2,1,2,3,1,1,30
44108,122,1,1,6,2,1,2,30
44109,21,2,4,16,3,2,1,30
44110,51,1,1,10,3,3,2,30
44111,139,1,2,2,3,1,1,30
44112,64,1,1,17,3,2,2,30
44113,111,2,1,2,3,1,1,30
44114,123,1,1,7,3,3,1,30
44115,147,2,1,10,3,1,1,40
44116,74,2,1,11,3,1,2,60
44117,24,2,1,14,3,1,1,30
44118,103,1,1,2,3,3,2,60
44119,28,2,1,2,3,1,1,70
44120,83,2,1,2,3,2,1,20
44121,20,2,3,7,3,2,1,20
44122,13,2,1,32,3,1,1,30
44123,101,1,1,16,3,4,3,30
44124,163,1,1,25,3,3,1,40
44125,46,2,6,2,3,1,2,30
44126,78,1,1,37,3,2,1,40
44127,21,1,1,6,3,5,2,30
44128,102,2,1,2,3,2,1,50
44129,50,2,1,2,3,2,2,40
44130,112,1,1,36,3,2,1,20
44131,48,1,1,9,3,3,1,30
44132,165,1,7,3,2,3,1,20
44133,81,1,1,9,3,4,2,70
44134,65,2,6,12,3,1,1,60
44135,34,1,2,2,2,2,1,30
44136,20,2,1,9,3,2,1,70
44137,128,2,1,7,2,1,2,30
44138,128,1,1,2,2,1,2,30
44139,115,2,1,8,3,1,1,70
44140,70,1,8,2,3,2,1,20
44141,101,1,1,25,3,2,2,60
44142,8,1,1,4,2,2,2,30
44143,69,1,1,2,3,2,1,30
44144,105,1,2,32,3,1,1,30
44145,23,1,1,13,3,2,3,30
44146,2,1,1,11,3,2,2,60
44147,22,1,1,2,2,3,3,30
44148,106,1,6,30,3,4,1,30
44149,30,1,4,15,3,1,1,30
44150,122,2,1,9,3,2,1,20
44151,125,1,1,9,3,3,1,30
44152,14,1,1,2,3,2,1,30
44153,97,1,1,2,3,1,3,60
44154,38,2,1,4,3,2,1,30
44155,2,1,1,2,3,2,1,40
44156,72,1,7,17,3,2,1,50
44157,116,1,1,9,3,1,2,50
44158,45,1,1,2,3,4,3,30
44159,78,2,1,13,3,2,1,30
44160,67,1,1,2,3,2,2,20
44161,53,1,4,2,3,2,2,60
44162,72,1,1,17,3,2,4,40
44163,1,1,1,3,3,1,1,40
44164,62,2,2,16,3,1,1,30
44165,127,1,1,7,3,1,1,60
44166,97,2,5,10,3,1,1,30
44167,113,1,2,17,1,2,2,30
44168,54,1,1,26,3,2,2,60
44169,25,1,2,2,3,2,1,70
44170,78,2,1,8,3,1,1,70
44171,50,2,1,2,1,1,1,70
44172,94,1,1,2,3,3,1,60
44173,88,1,1,2,3,2,1,30
44174,149,1,2,2,3,2,1,30
44175,97,1,1,2,3,2,1,60
44176,19,1,1,6,3,3,2,30
44177,88,2,3,2,1,2,5,70
44178,5,2,1,8,3,1,1,30
44179,89,2,1,9,3,2,1,70
44180,159,1,4,7,2,2,2,60
44181,58,1,1,16,3,2,1,30
44182,148,2,1,16,2,2,3,50
44183,157,1,1,2,3,1,1,30
44184,103,1,1,2,3,2,2,60
44185,67,1,2,13,3,1,1,40
44186,19,2,1,2,3,2,1,30
44187,105,1,8,7,3,3,1,30
44188,22,1,8,40,3,1,1,60
44189,162,1,5,25,3,2,1,30
44190,6,1,1,3,3,2,1,60
44191,52,2,1,9,3,1,1,30
44192,25,1,1,2,3,2,3,60
44193,63,1,1,18,3,5,1,30
44194,68,2,6,2,3,2,2,30
44195,143,2,6,9,3,3,1,60
44196,67,2,1,9,3,2,1,20
44197,86,2,1,2,2,2,3,60
44198,97,2,1,3,3,2,1,20
44199,33,2,1,2,2,2,2,30
44200,20,1,2,9,3,2,1,40
44201,114,1,1,6,2,2,2,30
44202,83,2,4,48,3,2,4,30
44203,122,2,1,1,3,1,1,60
44204,1,1,5,9,3,3,1,30
44205,8,2,2,3,3,1,1,70
44206,61,1,1,10,3,2,3,70
44207,133,1,1,17,3,2,3,30
44208,10,1,1,2,3,2,1,30
44209,86,2,3,14,1,2,3,60
44210,74,1,1,13,3,4,1,40
44211,42,1,8,28,3,2,1,30
44212,24,1,7,2,3,2,2,30
44213,142,1,1,7,3,2,3,60
44214,161,1,7,2,3,2,2,30
44215,78,2,6,16,3,3,1,40
44216,121,1,1,2,3,2,4,50
44217,117,1,8,8,2,1,2,50
44218,110,2,3,9,3,4,1,30
44219,32,1,1,9,3,1,1,30
44220,46,2,1,2,1,1,1,40
44221,86,2,1,2,3,3,1,50
44222,12,1,1,14,3,1,2,40
44223,78,1,6,5,3,1,1,30
44224,114,1,7,7,3,1,1,70
44225,114,2,1,9,3,1,1,40
44226,48,1,1,2,3,3,1,30
44227,65,1,1,2,1,2,2,30
44228,105,2,2,9,2,1,1,50
44229,64,2,1,2,3,2,1,30
44230,106,2,7,25,3,3,1,50
44231,68,1,2,2,3,3,1,40
44232,61,1,1,9,3,2,1,60
44233,123,2,1,2,3,4,4,30
44234,25,1,4,32,3,2,1,30
44235,51,2,1,7,3,3,1,30
44236,125,1,1,17,3,2,1,70
44237,112,2,1,2,3,5,1,30
44238,68,2,1,2,3,1,3,60
44239,51,2,1,9,3,2,2,40
44240,14,1,1,16,3,2,3,30
44241,147,1,2,11,2,5,1,20
44242,44,1,2,9,3,1,1,70
44243,60,1,6,2,3,3,2,30
44244,130,1,1,2,3,5,2,30
44245,14,1,1,3,3,1,2,60
44246,9,2,1,15,3,1,3,60
44247,45,1,1,2,3,2,1,30
44248,138,2,5,2,2,5,1,60
44249,111,2,1,25,3,1,1,30
44250,8,2,1,2,3,3,2,60
44251,1,1,5,2,3,2,2,30
44252,35,2,2,2,3,3,1,50
44253,2,1,2,2,1,2,2,40
44254,35,1,1,2,3,1,2,60
44255,90,1,7,9,3,4,1,30
44256,139,1,1,16,2,3,1,60
44257,101,2,1,9,3,2,1,30
44258,38,2,1,14,2,2,1,60
44259,101,1,5,9,3,1,2,40
44260,23,1,1,2,3,3,1,50
44261,68,2,3,9,3,4,3,20
44262,44,1,1,2,3,2,1,30
44263,21,1,1,4,3,2,3,20
44264,61,1,1,11,3,2,1,30
44265,121,2,2,11,3,3,2,40
44266,40,1,1,13,3,1,1,30
44267,77,2,1,8,1,3,1,70
44268,5,1,2,25,3,2,1,20
44269,85,2,1,7,3,4,1,30
44270,25,2,1,7,3,1,1,50
44271,94,1,1,10,3,1,1,30
44272,129,1,1,6,1,5,3,40
44273,21,2,8,3,3,2,1,30
44274,4,2,1,2,3,2,1,30
44275,41,1,1,2,3,3,1,30
44276,50,1,1,2,3,2,1,40
44277,131,2,1,33,2,2,2,60
44278,5,1,1,20,3,5,1,30
44279,136,2,5,28,3,2,3,60
44280,18,1,1,9,3,2,1,60
44281,122,1,1,9,3,1,1,30
44282,53,2,2,9,3,2,1,30
44283,3,1,8,36,3,2,1,30
44284,40,2,1,2,3,1,3,40
44285,108,2,1,7,3,4,1,70
44286,136,1,1,16,3,2,1,30
44287,9,1,1,9,3,2,1,30
44288,14,2,1,11,3,2,1,40
44289,64,1,1,13,3,1,1,50
44290,13,2,2,2,3,2,1,30
44291,91,1,1,2,3,1,4,30
44292,68,2,1,2,3,2,1,30
44293,104,1,1,2,3,1,3,50
44294,116,2,5,2,3,3,2,30
44295,45,2,7,32,3,2,1,30
44296,32,2,1,2,2,2,1,30
44297,11,2,1,9,3,4,1,30
44298,15,1,2,2,3,1,1,30
44299,7,1,2,16,3,2,1,70
44300,97,2,1,2,3,3,2,60
44301,127,2,1,9,3,2,1,40
44302,91,1,2,2,3,2,1,40
44303,24,1,1,4,3,2,1,60
44304,42,1,1,11,3,1,1,30
44305,67,2,3,16,3,1,2,40
44306,106,1,1,9,3,1,3,60
44307,10,2,2,35,3,2,1,30
44308,7,1,8,2,3,2,1,30
44309,2,2,2,9,3,1,1,60
44310,139,2,1,2,2,1,2,30
44311,8,1,1,2,3,3,3,30
44312,101,2,1,7,2,2,3,30
44313,130,1,2,9,3,2,3,30
44314,123,1,2,5,3,2,3,60
44315,67,1,1,7,3,2,1,30
44316,37,1,1,3,2,2,1,60
44317,89,1,2,2,3,2,2,30
44318,105,2,1,3,3,2,1,70
44319,151,1,6,13,3,2,1,40
44320,147,1,1,9,3,1,1,60
44321,155,2,6,2,3,2,1,60
44322,96,1,2,9,3,1,1,30
44323,70,1,6,7,3,2,2,60
44324,59,1,7,2,3,1,1,70
44325,8,2,1,2,3,2,4,30
44326,47,1,1,23,2,1,1,30
44327,2,1,1,7,3,5,2,30
44328,103,1,1,8,3,2,2,30
44329,72,2,6,2,3,1,2,30
44330,78,1,2,9,3,2,3,70
44331,61,1,1,3,3,2,1,30
44332,85,1,5,39,3,1,2,50
44333,68,1,1,2,3,2,1,30
44334,42,2,1,2,3,2,1,30
44335,25,1,5,3,3,5,3,30
44336,32,1,2,9,3,3,1,70
44337,3,1,6,13,1,1,4,30
44338,81,1,1,40,2,2,1,30
44339,65,2,2,31,3,2,1,30
44340,79,2,1,6,3,2,1,30
44341,119,1,1,9,3,2,1,30
44342,155,1,1,2,2,1,2,60
44343,131,1,1,13,3,1,2,30
44344,29,1,1,2,3,1,3,60
44345,131,2,2,32,3,2,1,30
44346,67,1,1,9,3,2,1,60
44347,123,2,5,11,2,3,1,30
44348,43,1,8,7,2,2,2,30
44349,9,1,1,2,2,2,2,30
44350,6,1,1,42,3,2,3,60
44351,126,1,3,2,3,2,1,30
44352,86,1,1,2,3,2,1,70
44353,28,1,1,7,3,4,1,30
44354,125,2,1,9,3,2,2,30
44355,100,1,1,13,3,2,1,30
44356,5,1,1,7,3,2,1,20
44357,52,1,2,2,3,2,1,30
44358,10,1,7,6,3,2,1,30
44359,89,1,7,16,3,1,1,30
44360,118,1,1,9,3,1,2,30
44361,20,1,1,2,2,1,3,40
44362,119,2,1,6,3,3,1,50
44363,140,1,2,7,3,1,1,30
44364,22,1,2,17,3,2,3,30
